STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,GHG_AREA,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,49.34,-88.5,,BIDPRICE,,
2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,56.57,-88.5,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,70.36,-88.5,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,81.72,-88.5,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,86.6,-88.5,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,88.72,-88.5,,BIDPRICE,,
2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T19:00:00,2025-04-08T20:00:00,2025-04-09T02:00:00-00:00,2025-04-09T03:00:00-00:00,88.65,-88.5,,BIDPRICE,,
2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T20:00:00,2025-04-08T21:00:00,2025-04-09T03:00:00-00:00,2025-04-09T04:00:00-00:00,89.29,-88.5,,BIDPRICE,,
2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T21:00:00,2025-04-08T22:00:00,2025-04-09T04:00:00-00:00,2025-04-09T05:00:00-00:00,89.99,-88.5,,BIDPRICE,,
2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,90.4,-88.5,,BIDPRICE,,
2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,0.1,-88.5,,BIDPRICE,,
2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,187185,,,,,,,,EN,,,2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,90.36,-88.5,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,0.08,-50,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,5.45,-50,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,16.66,-50,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,19.92,-50,,BIDPRICE,,
2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T10:00:00,2025-04-08T11:00:00,2025-04-08T17:00:00-00:00,2025-04-08T18:00:00-00:00,19.39,-50,,BIDPRICE,,
2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T11:00:00,2025-04-08T12:00:00,2025-04-08T18:00:00-00:00,2025-04-08T19:00:00-00:00,19.33,-50,,BIDPRICE,,
2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T12:00:00,2025-04-08T13:00:00,2025-04-08T19:00:00-00:00,2025-04-08T20:00:00-00:00,19.94,-50,,BIDPRICE,,
2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T13:00:00,2025-04-08T14:00:00,2025-04-08T20:00:00-00:00,2025-04-08T21:00:00-00:00,19.96,-50,,BIDPRICE,,
2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,505359,272419,,,,,,,,EN,,,2025-04-08T14:00:00,2025-04-08T15:00:00,2025-04-08T21:00:00-00:00,2025-04-08T22:00:00-00:00,0,-50,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,-141.4,-16.13,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,-117.9,-10.88,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,-94.3,-5.82,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,-70.7,-0.57,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,-47.1,4.49,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,-23.6,9.72,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,0,82.33,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,82.5,133.53,,BIDPRICE,,
2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T15:00:00,2025-04-08T16:00:00,2025-04-08T22:00:00-00:00,2025-04-08T23:00:00-00:00,165,133.53,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,-165,-21.25,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,-82.5,9.72,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,0,82.33,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,23.6,89.75,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,47.1,96.87,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,70.7,104.15,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,94.3,111.68,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,117.9,118.95,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,141.4,133.53,,BIDPRICE,,
2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T16:00:00,2025-04-08T17:00:00,2025-04-08T23:00:00-00:00,2025-04-09T00:00:00-00:00,165,133.53,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,-165,-21.25,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,-82.5,9.72,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,0,82.33,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,23.6,89.53,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,47.1,97.01,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,70.7,104.17,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,94.3,111.69,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,117.9,118.89,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,141.4,133.53,,BIDPRICE,,
2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T17:00:00,2025-04-08T18:00:00,2025-04-09T00:00:00-00:00,2025-04-09T01:00:00-00:00,165,133.53,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,-165,-21.25,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,-82.5,9.72,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,0,82.33,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,23.6,89.61,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,47.1,96.82,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,70.7,104.17,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,94.3,111.42,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,,2025-04-08T18:00:00,2025-04-08T19:00:00,2025-04-09T01:00:00-00:00,2025-04-09T02:00:00-00:00,117.9,118.9,,BIDPRICE,,
