interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-12-05T04:00:00-08:00,2024-12-05 12:00:00+00:00,2024-12-05T05:00:00-08:00,2024-12-05 13:00:00+00:00,0,0,0,0,0,0
2024-12-05T05:00:00-08:00,2024-12-05 13:00:00+00:00,2024-12-05T06:00:00-08:00,2024-12-05 14:00:00+00:00,0,0,0,0,0,0
2024-12-05T06:00:00-08:00,2024-12-05 14:00:00+00:00,2024-12-05T07:00:00-08:00,2024-12-05 15:00:00+00:00,0,0,0,0,0,0
2024-12-05T07:00:00-08:00,2024-12-05 15:00:00+00:00,2024-12-05T08:00:00-08:00,2024-12-05 16:00:00+00:00,0,0,0,0,0,0
2024-12-05T08:00:00-08:00,2024-12-05 16:00:00+00:00,2024-12-05T09:00:00-08:00,2024-12-05 17:00:00+00:00,0,0,0,0,0,0
2024-12-05T09:00:00-08:00,2024-12-05 17:00:00+00:00,2024-12-05T10:00:00-08:00,2024-12-05 18:00:00+00:00,0,0,11,49,11,49
2024-12-05T10:00:00-08:00,2024-12-05 18:00:00+00:00,2024-12-05T11:00:00-08:00,2024-12-05 19:00:00+00:00,0,0,1,11,1,11
2024-12-05T11:00:00-08:00,2024-12-05 19:00:00+00:00,2024-12-05T12:00:00-08:00,2024-12-05 20:00:00+00:00,0,0,80,111,80,111
2024-12-05T12:00:00-08:00,2024-12-05 20:00:00+00:00,2024-12-05T13:00:00-08:00,2024-12-05 21:00:00+00:00,0,0,23,61,23,61
2024-12-05T13:00:00-08:00,2024-12-05 21:00:00+00:00,2024-12-05T14:00:00-08:00,2024-12-05 22:00:00+00:00,0,0,21,86,21,86
2024-12-05T14:00:00-08:00,2024-12-05 22:00:00+00:00,2024-12-05T15:00:00-08:00,2024-12-05 23:00:00+00:00,0,0,23,87,23,87
2024-12-05T15:00:00-08:00,2024-12-05 23:00:00+00:00,2024-12-05T16:00:00-08:00,2024-12-06 00:00:00+00:00,0,0,1,4,1,4
2024-12-05T16:00:00-08:00,2024-12-06 00:00:00+00:00,2024-12-05T17:00:00-08:00,2024-12-06 01:00:00+00:00,0,1,0,0,0,1
2024-12-05T17:00:00-08:00,2024-12-06 01:00:00+00:00,2024-12-05T18:00:00-08:00,2024-12-06 02:00:00+00:00,0,0,0,0,0,0
2024-12-05T18:00:00-08:00,2024-12-06 02:00:00+00:00,2024-12-05T19:00:00-08:00,2024-12-06 03:00:00+00:00,0,0,0,0,0,0
2024-12-05T19:00:00-08:00,2024-12-06 03:00:00+00:00,2024-12-05T20:00:00-08:00,2024-12-06 04:00:00+00:00,0,0,0,0,0,0
2024-12-05T20:00:00-08:00,2024-12-06 04:00:00+00:00,2024-12-05T21:00:00-08:00,2024-12-06 05:00:00+00:00,0,0,0,0,0,0
2024-12-05T21:00:00-08:00,2024-12-06 05:00:00+00:00,2024-12-05T22:00:00-08:00,2024-12-06 06:00:00+00:00,0,0,0,0,0,0
2024-12-05T22:00:00-08:00,2024-12-06 06:00:00+00:00,2024-12-05T23:00:00-08:00,2024-12-06 07:00:00+00:00,0,0,0,0,0,0
2024-12-05T23:00:00-08:00,2024-12-06 07:00:00+00:00,2024-12-06T00:00:00-08:00,2024-12-06 08:00:00+00:00,0,0,0,0,0,0
2024-12-06T00:00:00-08:00,2024-12-06 08:00:00+00:00,2024-12-06T01:00:00-08:00,2024-12-06 09:00:00+00:00,0,0,0,0,0,0
2024-12-06T01:00:00-08:00,2024-12-06 09:00:00+00:00,2024-12-06T02:00:00-08:00,2024-12-06 10:00:00+00:00,0,0,0,0,0,0
2024-12-06T02:00:00-08:00,2024-12-06 10:00:00+00:00,2024-12-06T03:00:00-08:00,2024-12-06 11:00:00+00:00,0,0,0,0,0,0
2024-12-06T03:00:00-08:00,2024-12-06 11:00:00+00:00,2024-12-06T04:00:00-08:00,2024-12-06 12:00:00+00:00,0,0,0,0,0,0
2024-12-06T04:00:00-08:00,2024-12-06 12:00:00+00:00,2024-12-06T05:00:00-08:00,2024-12-06 13:00:00+00:00,0,0,0,0,0,0
2024-12-06T05:00:00-08:00,2024-12-06 13:00:00+00:00,2024-12-06T06:00:00-08:00,2024-12-06 14:00:00+00:00,0,3,0,0,0,3
2024-12-06T06:00:00-08:00,2024-12-06 14:00:00+00:00,2024-12-06T07:00:00-08:00,2024-12-06 15:00:00+00:00,0,0,0,0,0,0
2024-12-06T07:00:00-08:00,2024-12-06 15:00:00+00:00,2024-12-06T08:00:00-08:00,2024-12-06 16:00:00+00:00,0,0,0,0,0,0
2024-12-06T08:00:00-08:00,2024-12-06 16:00:00+00:00,2024-12-06T09:00:00-08:00,2024-12-06 17:00:00+00:00,0,0,5,39,5,39
2024-12-06T09:00:00-08:00,2024-12-06 17:00:00+00:00,2024-12-06T10:00:00-08:00,2024-12-06 18:00:00+00:00,0,0,0,2,0,2
2024-12-06T10:00:00-08:00,2024-12-06 18:00:00+00:00,2024-12-06T11:00:00-08:00,2024-12-06 19:00:00+00:00,0,0,5,58,5,58
2024-12-06T11:00:00-08:00,2024-12-06 19:00:00+00:00,2024-12-06T12:00:00-08:00,2024-12-06 20:00:00+00:00,0,0,0,0,0,0
2024-12-06T12:00:00-08:00,2024-12-06 20:00:00+00:00,2024-12-06T13:00:00-08:00,2024-12-06 21:00:00+00:00,0,0,0,5,0,5
2024-12-06T13:00:00-08:00,2024-12-06 21:00:00+00:00,2024-12-06T14:00:00-08:00,2024-12-06 22:00:00+00:00,0,0,0,2,0,2
2024-12-06T14:00:00-08:00,2024-12-06 22:00:00+00:00,2024-12-06T15:00:00-08:00,2024-12-06 23:00:00+00:00,0,0,1,3,1,3
2024-12-06T15:00:00-08:00,2024-12-06 23:00:00+00:00,2024-12-06T16:00:00-08:00,2024-12-07 00:00:00+00:00,0,0,1,7,1,7
2024-12-06T16:00:00-08:00,2024-12-07 00:00:00+00:00,2024-12-06T17:00:00-08:00,2024-12-07 01:00:00+00:00,0,0,0,0,0,0
2024-12-06T17:00:00-08:00,2024-12-07 01:00:00+00:00,2024-12-06T18:00:00-08:00,2024-12-07 02:00:00+00:00,0,0,0,0,0,0
2024-12-06T18:00:00-08:00,2024-12-07 02:00:00+00:00,2024-12-06T19:00:00-08:00,2024-12-07 03:00:00+00:00,0,0,0,0,0,0
