interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-09-03T12:00:00-07:00,2024-09-03 19:00:00+00:00,2024-09-03T13:00:00-07:00,2024-09-03 20:00:00+00:00,0,0,226,264,226,264
2024-09-03T13:00:00-07:00,2024-09-03 20:00:00+00:00,2024-09-03T14:00:00-07:00,2024-09-03 21:00:00+00:00,0,0,278,341,278,341
2024-09-03T14:00:00-07:00,2024-09-03 21:00:00+00:00,2024-09-03T15:00:00-07:00,2024-09-03 22:00:00+00:00,0,0,273,504,273,504
2024-09-03T15:00:00-07:00,2024-09-03 22:00:00+00:00,2024-09-03T16:00:00-07:00,2024-09-03 23:00:00+00:00,0,0,116,146,116,146
2024-09-03T16:00:00-07:00,2024-09-03 23:00:00+00:00,2024-09-03T17:00:00-07:00,2024-09-04 00:00:00+00:00,0,0,71,80,71,80
2024-09-03T17:00:00-07:00,2024-09-04 00:00:00+00:00,2024-09-03T18:00:00-07:00,2024-09-04 01:00:00+00:00,5,14,44,70,49,84
2024-09-03T18:00:00-07:00,2024-09-04 01:00:00+00:00,2024-09-03T19:00:00-07:00,2024-09-04 02:00:00+00:00,0,0,3,15,3,15
2024-09-03T19:00:00-07:00,2024-09-04 02:00:00+00:00,2024-09-03T20:00:00-07:00,2024-09-04 03:00:00+00:00,3,10,0,0,3,10
2024-09-03T20:00:00-07:00,2024-09-04 03:00:00+00:00,2024-09-03T21:00:00-07:00,2024-09-04 04:00:00+00:00,1,5,0,0,1,5
2024-09-03T21:00:00-07:00,2024-09-04 04:00:00+00:00,2024-09-03T22:00:00-07:00,2024-09-04 05:00:00+00:00,0,0,0,0,0,0
2024-09-03T22:00:00-07:00,2024-09-04 05:00:00+00:00,2024-09-03T23:00:00-07:00,2024-09-04 06:00:00+00:00,0,0,0,0,0,0
2024-09-03T23:00:00-07:00,2024-09-04 06:00:00+00:00,2024-09-04T00:00:00-07:00,2024-09-04 07:00:00+00:00,0,0,0,0,0,0
2024-09-04T00:00:00-07:00,2024-09-04 07:00:00+00:00,2024-09-04T01:00:00-07:00,2024-09-04 08:00:00+00:00,0,0,0,0,0,0
2024-09-04T01:00:00-07:00,2024-09-04 08:00:00+00:00,2024-09-04T02:00:00-07:00,2024-09-04 09:00:00+00:00,0,0,0,0,0,0
