interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-05-04T09:00:00-07:00,2025-05-04 16:00:00+00:00,2025-05-04T10:00:00-07:00,2025-05-04 17:00:00+00:00,21.0,0.0,522.0,973.0,543.0,973.0
2025-05-04T10:00:00-07:00,2025-05-04 17:00:00+00:00,2025-05-04T11:00:00-07:00,2025-05-04 18:00:00+00:00,39.0,137.0,630.0,939.0,669.0,1076.0
2025-05-04T11:00:00-07:00,2025-05-04 18:00:00+00:00,2025-05-04T12:00:00-07:00,2025-05-04 19:00:00+00:00,161.0,223.0,833.0,1019.0,994.0,1242.0
2025-05-04T12:00:00-07:00,2025-05-04 19:00:00+00:00,2025-05-04T13:00:00-07:00,2025-05-04 20:00:00+00:00,103.0,131.0,594.0,797.0,697.0,928.0
2025-05-04T13:00:00-07:00,2025-05-04 20:00:00+00:00,2025-05-04T14:00:00-07:00,2025-05-04 21:00:00+00:00,62.0,74.0,492.0,623.0,554.0,697.0
2025-05-04T14:00:00-07:00,2025-05-04 21:00:00+00:00,2025-05-04T15:00:00-07:00,2025-05-04 22:00:00+00:00,65.0,105.0,174.0,178.0,239.0,283.0
2025-05-04T15:00:00-07:00,2025-05-04 22:00:00+00:00,2025-05-04T16:00:00-07:00,2025-05-04 23:00:00+00:00,56.0,55.0,153.0,212.0,209.0,267.0
2025-05-04T16:00:00-07:00,2025-05-04 23:00:00+00:00,2025-05-04T17:00:00-07:00,2025-05-05 00:00:00+00:00,0.0,0.0,115.0,138.0,115.0,138.0
2025-05-04T17:00:00-07:00,2025-05-05 00:00:00+00:00,2025-05-04T18:00:00-07:00,2025-05-05 01:00:00+00:00,0.0,0.0,299.0,420.0,299.0,420.0
2025-05-04T18:00:00-07:00,2025-05-05 01:00:00+00:00,2025-05-04T19:00:00-07:00,2025-05-05 02:00:00+00:00,0.0,0.0,159.0,443.0,159.0,443.0
2025-05-04T19:00:00-07:00,2025-05-05 02:00:00+00:00,2025-05-04T20:00:00-07:00,2025-05-05 03:00:00+00:00,0.0,0.0,15.0,106.0,15.0,106.0
