interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-08-03T18:00:00-07:00,2024-08-04 01:00:00+00:00,2024-08-03T19:00:00-07:00,2024-08-04 02:00:00+00:00,8,0,33,73,41,73
2024-08-03T19:00:00-07:00,2024-08-04 02:00:00+00:00,2024-08-03T20:00:00-07:00,2024-08-04 03:00:00+00:00,0,0,2,15,2,15
2024-08-03T20:00:00-07:00,2024-08-04 03:00:00+00:00,2024-08-03T21:00:00-07:00,2024-08-04 04:00:00+00:00,4,18,0,0,4,18
2024-08-03T21:00:00-07:00,2024-08-04 04:00:00+00:00,2024-08-03T22:00:00-07:00,2024-08-04 05:00:00+00:00,0,0,0,0,0,0
2024-08-03T22:00:00-07:00,2024-08-04 05:00:00+00:00,2024-08-03T23:00:00-07:00,2024-08-04 06:00:00+00:00,0,0,0,0,0,0
2024-08-03T23:00:00-07:00,2024-08-04 06:00:00+00:00,2024-08-04T00:00:00-07:00,2024-08-04 07:00:00+00:00,0,0,0,0,0,0
2024-08-04T00:00:00-07:00,2024-08-04 07:00:00+00:00,2024-08-04T01:00:00-07:00,2024-08-04 08:00:00+00:00,0,0,0,0,0,0
2024-08-04T01:00:00-07:00,2024-08-04 08:00:00+00:00,2024-08-04T02:00:00-07:00,2024-08-04 09:00:00+00:00,0,0,0,0,0,0
2024-08-04T02:00:00-07:00,2024-08-04 09:00:00+00:00,2024-08-04T03:00:00-07:00,2024-08-04 10:00:00+00:00,0,0,0,0,0,0
2024-08-04T03:00:00-07:00,2024-08-04 10:00:00+00:00,2024-08-04T04:00:00-07:00,2024-08-04 11:00:00+00:00,0,0,0,0,0,0
2024-08-04T04:00:00-07:00,2024-08-04 11:00:00+00:00,2024-08-04T05:00:00-07:00,2024-08-04 12:00:00+00:00,0,0,0,0,0,0
2024-08-04T05:00:00-07:00,2024-08-04 12:00:00+00:00,2024-08-04T06:00:00-07:00,2024-08-04 13:00:00+00:00,0,0,0,0,0,0
2024-08-04T06:00:00-07:00,2024-08-04 13:00:00+00:00,2024-08-04T07:00:00-07:00,2024-08-04 14:00:00+00:00,2,12,57,385,59,397
2024-08-04T07:00:00-07:00,2024-08-04 14:00:00+00:00,2024-08-04T08:00:00-07:00,2024-08-04 15:00:00+00:00,4,34,17,139,21,173
2024-08-04T08:00:00-07:00,2024-08-04 15:00:00+00:00,2024-08-04T09:00:00-07:00,2024-08-04 16:00:00+00:00,1,11,173,557,174,568
2024-08-04T09:00:00-07:00,2024-08-04 16:00:00+00:00,2024-08-04T10:00:00-07:00,2024-08-04 17:00:00+00:00,0,0,210,318,210,318
2024-08-04T10:00:00-07:00,2024-08-04 17:00:00+00:00,2024-08-04T11:00:00-07:00,2024-08-04 18:00:00+00:00,0,0,306,337,306,337
2024-08-04T11:00:00-07:00,2024-08-04 18:00:00+00:00,2024-08-04T12:00:00-07:00,2024-08-04 19:00:00+00:00,0,0,191,253,191,253
2024-08-04T12:00:00-07:00,2024-08-04 19:00:00+00:00,2024-08-04T13:00:00-07:00,2024-08-04 20:00:00+00:00,0,0,197,290,197,290
2024-08-04T13:00:00-07:00,2024-08-04 20:00:00+00:00,2024-08-04T14:00:00-07:00,2024-08-04 21:00:00+00:00,0,0,103,114,103,114
2024-08-04T14:00:00-07:00,2024-08-04 21:00:00+00:00,2024-08-04T15:00:00-07:00,2024-08-04 22:00:00+00:00,0,0,199,385,199,385
2024-08-04T15:00:00-07:00,2024-08-04 22:00:00+00:00,2024-08-04T16:00:00-07:00,2024-08-04 23:00:00+00:00,0,0,125,133,125,133
2024-08-04T16:00:00-07:00,2024-08-04 23:00:00+00:00,2024-08-04T17:00:00-07:00,2024-08-05 00:00:00+00:00,0,0,98,104,98,104
2024-08-04T17:00:00-07:00,2024-08-05 00:00:00+00:00,2024-08-04T18:00:00-07:00,2024-08-05 01:00:00+00:00,0,0,144,273,144,273
2024-08-04T18:00:00-07:00,2024-08-05 01:00:00+00:00,2024-08-04T19:00:00-07:00,2024-08-05 02:00:00+00:00,1,0,26,69,27,69
2024-08-04T19:00:00-07:00,2024-08-05 02:00:00+00:00,2024-08-04T20:00:00-07:00,2024-08-05 03:00:00+00:00,0,0,2,17,2,17
2024-08-04T20:00:00-07:00,2024-08-05 03:00:00+00:00,2024-08-04T21:00:00-07:00,2024-08-05 04:00:00+00:00,0,0,0,0,0,0
2024-08-04T21:00:00-07:00,2024-08-05 04:00:00+00:00,2024-08-04T22:00:00-07:00,2024-08-05 05:00:00+00:00,0,0,0,0,0,0
2024-08-04T22:00:00-07:00,2024-08-05 05:00:00+00:00,2024-08-04T23:00:00-07:00,2024-08-05 06:00:00+00:00,0,0,0,0,0,0
2024-08-04T23:00:00-07:00,2024-08-05 06:00:00+00:00,2024-08-05T00:00:00-07:00,2024-08-05 07:00:00+00:00,0,0,0,0,0,0
2024-08-05T00:00:00-07:00,2024-08-05 07:00:00+00:00,2024-08-05T01:00:00-07:00,2024-08-05 08:00:00+00:00,0,0,0,0,0,0
2024-08-05T01:00:00-07:00,2024-08-05 08:00:00+00:00,2024-08-05T02:00:00-07:00,2024-08-05 09:00:00+00:00,0,0,0,0,0,0
2024-08-05T02:00:00-07:00,2024-08-05 09:00:00+00:00,2024-08-05T03:00:00-07:00,2024-08-05 10:00:00+00:00,0,0,0,0,0,0
2024-08-05T03:00:00-07:00,2024-08-05 10:00:00+00:00,2024-08-05T04:00:00-07:00,2024-08-05 11:00:00+00:00,0,0,0,0,0,0
2024-08-05T04:00:00-07:00,2024-08-05 11:00:00+00:00,2024-08-05T05:00:00-07:00,2024-08-05 12:00:00+00:00,0,0,0,0,0,0
2024-08-05T05:00:00-07:00,2024-08-05 12:00:00+00:00,2024-08-05T06:00:00-07:00,2024-08-05 13:00:00+00:00,0,0,0,0,0,0
2024-08-05T06:00:00-07:00,2024-08-05 13:00:00+00:00,2024-08-05T07:00:00-07:00,2024-08-05 14:00:00+00:00,0,0,0,0,0,0
2024-08-05T07:00:00-07:00,2024-08-05 14:00:00+00:00,2024-08-05T08:00:00-07:00,2024-08-05 15:00:00+00:00,0,0,5,42,5,42
2024-08-05T08:00:00-07:00,2024-08-05 15:00:00+00:00,2024-08-05T09:00:00-07:00,2024-08-05 16:00:00+00:00,0,0,266,417,266,417
2024-08-05T09:00:00-07:00,2024-08-05 16:00:00+00:00,2024-08-05T10:00:00-07:00,2024-08-05 17:00:00+00:00,0,0,375,447,375,447
2024-08-05T10:00:00-07:00,2024-08-05 17:00:00+00:00,2024-08-05T11:00:00-07:00,2024-08-05 18:00:00+00:00,0,0,420,526,420,526
2024-08-05T11:00:00-07:00,2024-08-05 18:00:00+00:00,2024-08-05T12:00:00-07:00,2024-08-05 19:00:00+00:00,0,0,395,408,395,408
2024-08-05T12:00:00-07:00,2024-08-05 19:00:00+00:00,2024-08-05T13:00:00-07:00,2024-08-05 20:00:00+00:00,0,0,254,324,254,324
2024-08-05T13:00:00-07:00,2024-08-05 20:00:00+00:00,2024-08-05T14:00:00-07:00,2024-08-05 21:00:00+00:00,0,0,225,280,225,280
2024-08-05T14:00:00-07:00,2024-08-05 21:00:00+00:00,2024-08-05T15:00:00-07:00,2024-08-05 22:00:00+00:00,1,0,189,271,190,271
2024-08-05T15:00:00-07:00,2024-08-05 22:00:00+00:00,2024-08-05T16:00:00-07:00,2024-08-05 23:00:00+00:00,0,0,130,157,130,157
2024-08-05T16:00:00-07:00,2024-08-05 23:00:00+00:00,2024-08-05T17:00:00-07:00,2024-08-06 00:00:00+00:00,0,0,104,127,104,127
2024-08-05T17:00:00-07:00,2024-08-06 00:00:00+00:00,2024-08-05T18:00:00-07:00,2024-08-06 01:00:00+00:00,0,6,100,156,100,162
2024-08-05T18:00:00-07:00,2024-08-06 01:00:00+00:00,2024-08-05T19:00:00-07:00,2024-08-06 02:00:00+00:00,15,24,42,76,57,100
2024-08-05T19:00:00-07:00,2024-08-06 02:00:00+00:00,2024-08-05T20:00:00-07:00,2024-08-06 03:00:00+00:00,0,0,5,21,5,21
