interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-03-03T09:00:00-08:00,2025-03-03 17:00:00+00:00,2025-03-03T10:00:00-08:00,2025-03-03 18:00:00+00:00,0,0,904,1179,904,1179
2025-03-03T10:00:00-08:00,2025-03-03 18:00:00+00:00,2025-03-03T11:00:00-08:00,2025-03-03 19:00:00+00:00,0,0,903,1120,903,1120
2025-03-03T11:00:00-08:00,2025-03-03 19:00:00+00:00,2025-03-03T12:00:00-08:00,2025-03-03 20:00:00+00:00,3,38,873,1177,876,1215
2025-03-03T12:00:00-08:00,2025-03-03 20:00:00+00:00,2025-03-03T13:00:00-08:00,2025-03-03 21:00:00+00:00,0,0,845,1021,845,1021
2025-03-03T13:00:00-08:00,2025-03-03 21:00:00+00:00,2025-03-03T14:00:00-08:00,2025-03-03 22:00:00+00:00,14,30,1004,1399,1018,1429
2025-03-03T14:00:00-08:00,2025-03-03 22:00:00+00:00,2025-03-03T15:00:00-08:00,2025-03-03 23:00:00+00:00,185,292,3122,4090,3307,4382
2025-03-03T15:00:00-08:00,2025-03-03 23:00:00+00:00,2025-03-03T16:00:00-08:00,2025-03-04 00:00:00+00:00,98,302,2204,3257,2302,3559
2025-03-03T16:00:00-08:00,2025-03-04 00:00:00+00:00,2025-03-03T17:00:00-08:00,2025-03-04 01:00:00+00:00,9,24,385,1395,394,1419
2025-03-03T17:00:00-08:00,2025-03-04 01:00:00+00:00,2025-03-03T18:00:00-08:00,2025-03-04 02:00:00+00:00,0,0,0,0,0,0
2025-03-03T18:00:00-08:00,2025-03-04 02:00:00+00:00,2025-03-03T19:00:00-08:00,2025-03-04 03:00:00+00:00,0,0,0,0,0,0
2025-03-03T19:00:00-08:00,2025-03-04 03:00:00+00:00,2025-03-03T20:00:00-08:00,2025-03-04 04:00:00+00:00,0,0,0,0,0,0
2025-03-03T20:00:00-08:00,2025-03-04 04:00:00+00:00,2025-03-03T21:00:00-08:00,2025-03-04 05:00:00+00:00,0,0,0,0,0,0
2025-03-03T21:00:00-08:00,2025-03-04 05:00:00+00:00,2025-03-03T22:00:00-08:00,2025-03-04 06:00:00+00:00,0,0,0,0,0,0
2025-03-03T22:00:00-08:00,2025-03-04 06:00:00+00:00,2025-03-03T23:00:00-08:00,2025-03-04 07:00:00+00:00,0,0,0,0,0,0
2025-03-03T23:00:00-08:00,2025-03-04 07:00:00+00:00,2025-03-04T00:00:00-08:00,2025-03-04 08:00:00+00:00,0,0,0,0,0,0
2025-03-04T00:00:00-08:00,2025-03-04 08:00:00+00:00,2025-03-04T01:00:00-08:00,2025-03-04 09:00:00+00:00,0,0,0,0,0,0
2025-03-04T01:00:00-08:00,2025-03-04 09:00:00+00:00,2025-03-04T02:00:00-08:00,2025-03-04 10:00:00+00:00,0,0,0,0,0,0
2025-03-04T02:00:00-08:00,2025-03-04 10:00:00+00:00,2025-03-04T03:00:00-08:00,2025-03-04 11:00:00+00:00,0,0,0,0,0,0
2025-03-04T03:00:00-08:00,2025-03-04 11:00:00+00:00,2025-03-04T04:00:00-08:00,2025-03-04 12:00:00+00:00,0,0,0,0,0,0
2025-03-04T04:00:00-08:00,2025-03-04 12:00:00+00:00,2025-03-04T05:00:00-08:00,2025-03-04 13:00:00+00:00,0,0,0,0,0,0
2025-03-04T05:00:00-08:00,2025-03-04 13:00:00+00:00,2025-03-04T06:00:00-08:00,2025-03-04 14:00:00+00:00,0,0,0,0,0,0
2025-03-04T06:00:00-08:00,2025-03-04 14:00:00+00:00,2025-03-04T07:00:00-08:00,2025-03-04 15:00:00+00:00,0,0,0,0,0,0
2025-03-04T07:00:00-08:00,2025-03-04 15:00:00+00:00,2025-03-04T08:00:00-08:00,2025-03-04 16:00:00+00:00,1,0,319,1162,320,1162
2025-03-04T08:00:00-08:00,2025-03-04 16:00:00+00:00,2025-03-04T09:00:00-08:00,2025-03-04 17:00:00+00:00,0,0,1128,2202,1128,2202
2025-03-04T09:00:00-08:00,2025-03-04 17:00:00+00:00,2025-03-04T10:00:00-08:00,2025-03-04 18:00:00+00:00,50,127,2144,2531,2194,2658
2025-03-04T10:00:00-08:00,2025-03-04 18:00:00+00:00,2025-03-04T11:00:00-08:00,2025-03-04 19:00:00+00:00,52,42,2312,2818,2364,2860
2025-03-04T11:00:00-08:00,2025-03-04 19:00:00+00:00,2025-03-04T12:00:00-08:00,2025-03-04 20:00:00+00:00,20,28,2997,3624,3017,3652
2025-03-04T12:00:00-08:00,2025-03-04 20:00:00+00:00,2025-03-04T13:00:00-08:00,2025-03-04 21:00:00+00:00,56,79,4129,4476,4185,4555
2025-03-04T13:00:00-08:00,2025-03-04 21:00:00+00:00,2025-03-04T14:00:00-08:00,2025-03-04 22:00:00+00:00,132,148,5225,5589,5357,5737
2025-03-04T14:00:00-08:00,2025-03-04 22:00:00+00:00,2025-03-04T15:00:00-08:00,2025-03-04 23:00:00+00:00,198,188,5513,5857,5711,6045
2025-03-04T15:00:00-08:00,2025-03-04 23:00:00+00:00,2025-03-04T16:00:00-08:00,2025-03-05 00:00:00+00:00,131,153,4671,5658,4802,5811
2025-03-04T16:00:00-08:00,2025-03-05 00:00:00+00:00,2025-03-04T17:00:00-08:00,2025-03-05 01:00:00+00:00,22,81,650,2507,672,2588
2025-03-04T17:00:00-08:00,2025-03-05 01:00:00+00:00,2025-03-04T18:00:00-08:00,2025-03-05 02:00:00+00:00,0,0,3,18,3,18
2025-03-04T18:00:00-08:00,2025-03-05 02:00:00+00:00,2025-03-04T19:00:00-08:00,2025-03-05 03:00:00+00:00,0,0,0,0,0,0
2025-03-04T19:00:00-08:00,2025-03-05 03:00:00+00:00,2025-03-04T20:00:00-08:00,2025-03-05 04:00:00+00:00,0,0,0,0,0,0
2025-03-04T20:00:00-08:00,2025-03-05 04:00:00+00:00,2025-03-04T21:00:00-08:00,2025-03-05 05:00:00+00:00,0,0,0,0,0,0
2025-03-04T21:00:00-08:00,2025-03-05 05:00:00+00:00,2025-03-04T22:00:00-08:00,2025-03-05 06:00:00+00:00,0,0,0,0,0,0
2025-03-04T22:00:00-08:00,2025-03-05 06:00:00+00:00,2025-03-04T23:00:00-08:00,2025-03-05 07:00:00+00:00,0,0,0,0,0,0
2025-03-04T23:00:00-08:00,2025-03-05 07:00:00+00:00,2025-03-05T00:00:00-08:00,2025-03-05 08:00:00+00:00,0,0,0,0,0,0
2025-03-05T00:00:00-08:00,2025-03-05 08:00:00+00:00,2025-03-05T01:00:00-08:00,2025-03-05 09:00:00+00:00,0,0,0,0,0,0
2025-03-05T01:00:00-08:00,2025-03-05 09:00:00+00:00,2025-03-05T02:00:00-08:00,2025-03-05 10:00:00+00:00,0,0,0,0,0,0
2025-03-05T02:00:00-08:00,2025-03-05 10:00:00+00:00,2025-03-05T03:00:00-08:00,2025-03-05 11:00:00+00:00,0,0,0,0,0,0
2025-03-05T03:00:00-08:00,2025-03-05 11:00:00+00:00,2025-03-05T04:00:00-08:00,2025-03-05 12:00:00+00:00,0,0,0,0,0,0
2025-03-05T04:00:00-08:00,2025-03-05 12:00:00+00:00,2025-03-05T05:00:00-08:00,2025-03-05 13:00:00+00:00,0,0,0,0,0,0
2025-03-05T05:00:00-08:00,2025-03-05 13:00:00+00:00,2025-03-05T06:00:00-08:00,2025-03-05 14:00:00+00:00,0,0,0,0,0,0
2025-03-05T06:00:00-08:00,2025-03-05 14:00:00+00:00,2025-03-05T07:00:00-08:00,2025-03-05 15:00:00+00:00,0,0,0,0,0,0
2025-03-05T07:00:00-08:00,2025-03-05 15:00:00+00:00,2025-03-05T08:00:00-08:00,2025-03-05 16:00:00+00:00,0,0,0,0,0,0
2025-03-05T08:00:00-08:00,2025-03-05 16:00:00+00:00,2025-03-05T09:00:00-08:00,2025-03-05 17:00:00+00:00,0,0,1,7,1,7
2025-03-05T09:00:00-08:00,2025-03-05 17:00:00+00:00,2025-03-05T10:00:00-08:00,2025-03-05 18:00:00+00:00,0,0,0,0,0,0
2025-03-05T10:00:00-08:00,2025-03-05 18:00:00+00:00,2025-03-05T11:00:00-08:00,2025-03-05 19:00:00+00:00,0,0,0,0,0,0
2025-03-05T11:00:00-08:00,2025-03-05 19:00:00+00:00,2025-03-05T12:00:00-08:00,2025-03-05 20:00:00+00:00,0,0,0,0,0,0
2025-03-05T12:00:00-08:00,2025-03-05 20:00:00+00:00,2025-03-05T13:00:00-08:00,2025-03-05 21:00:00+00:00,0,0,0,0,0,0
2025-03-05T13:00:00-08:00,2025-03-05 21:00:00+00:00,2025-03-05T14:00:00-08:00,2025-03-05 22:00:00+00:00,0,0,0,0,0,0
2025-03-05T14:00:00-08:00,2025-03-05 22:00:00+00:00,2025-03-05T15:00:00-08:00,2025-03-05 23:00:00+00:00,0,0,0,0,0,0
2025-03-05T15:00:00-08:00,2025-03-05 23:00:00+00:00,2025-03-05T16:00:00-08:00,2025-03-06 00:00:00+00:00,0,0,0,0,0,0
2025-03-05T16:00:00-08:00,2025-03-06 00:00:00+00:00,2025-03-05T17:00:00-08:00,2025-03-06 01:00:00+00:00,0,0,3,37,3,37
