interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-02-04T09:00:00-08:00,2025-02-04 17:00:00+00:00,2025-02-04T10:00:00-08:00,2025-02-04 18:00:00+00:00,16,0,1013,1508,1029,1508
2025-02-04T10:00:00-08:00,2025-02-04 18:00:00+00:00,2025-02-04T11:00:00-08:00,2025-02-04 19:00:00+00:00,24,0,1418,1753,1442,1753
2025-02-04T11:00:00-08:00,2025-02-04 19:00:00+00:00,2025-02-04T12:00:00-08:00,2025-02-04 20:00:00+00:00,50,109,1347,1459,1397,1568
2025-02-04T12:00:00-08:00,2025-02-04 20:00:00+00:00,2025-02-04T13:00:00-08:00,2025-02-04 21:00:00+00:00,233,335,1939,2414,2172,2749
2025-02-04T13:00:00-08:00,2025-02-04 21:00:00+00:00,2025-02-04T14:00:00-08:00,2025-02-04 22:00:00+00:00,421,526,2427,2653,2848,3179
2025-02-04T14:00:00-08:00,2025-02-04 22:00:00+00:00,2025-02-04T15:00:00-08:00,2025-02-04 23:00:00+00:00,512,528,2759,3133,3271,3661
2025-02-04T15:00:00-08:00,2025-02-04 23:00:00+00:00,2025-02-04T16:00:00-08:00,2025-02-05 00:00:00+00:00,445,554,2346,4041,2791,4595
2025-02-04T16:00:00-08:00,2025-02-05 00:00:00+00:00,2025-02-04T17:00:00-08:00,2025-02-05 01:00:00+00:00,59,171,22,171,81,342
2025-02-04T17:00:00-08:00,2025-02-05 01:00:00+00:00,2025-02-04T18:00:00-08:00,2025-02-05 02:00:00+00:00,6,22,0,0,6,22
2025-02-04T18:00:00-08:00,2025-02-05 02:00:00+00:00,2025-02-04T19:00:00-08:00,2025-02-05 03:00:00+00:00,0,0,0,0,0,0
2025-02-04T19:00:00-08:00,2025-02-05 03:00:00+00:00,2025-02-04T20:00:00-08:00,2025-02-05 04:00:00+00:00,0,0,0,0,0,0
2025-02-04T20:00:00-08:00,2025-02-05 04:00:00+00:00,2025-02-04T21:00:00-08:00,2025-02-05 05:00:00+00:00,108,183,0,0,108,183
2025-02-04T21:00:00-08:00,2025-02-05 05:00:00+00:00,2025-02-04T22:00:00-08:00,2025-02-05 06:00:00+00:00,162,220,0,0,162,220
2025-02-04T22:00:00-08:00,2025-02-05 06:00:00+00:00,2025-02-04T23:00:00-08:00,2025-02-05 07:00:00+00:00,88,146,0,0,88,146
2025-02-04T23:00:00-08:00,2025-02-05 07:00:00+00:00,2025-02-05T00:00:00-08:00,2025-02-05 08:00:00+00:00,0,0,0,0,0,0
2025-02-05T00:00:00-08:00,2025-02-05 08:00:00+00:00,2025-02-05T01:00:00-08:00,2025-02-05 09:00:00+00:00,0,0,0,0,0,0
2025-02-05T01:00:00-08:00,2025-02-05 09:00:00+00:00,2025-02-05T02:00:00-08:00,2025-02-05 10:00:00+00:00,0,0,0,0,0,0
2025-02-05T02:00:00-08:00,2025-02-05 10:00:00+00:00,2025-02-05T03:00:00-08:00,2025-02-05 11:00:00+00:00,0,0,0,0,0,0
2025-02-05T03:00:00-08:00,2025-02-05 11:00:00+00:00,2025-02-05T04:00:00-08:00,2025-02-05 12:00:00+00:00,0,0,0,0,0,0
2025-02-05T04:00:00-08:00,2025-02-05 12:00:00+00:00,2025-02-05T05:00:00-08:00,2025-02-05 13:00:00+00:00,0,0,0,0,0,0
2025-02-05T05:00:00-08:00,2025-02-05 13:00:00+00:00,2025-02-05T06:00:00-08:00,2025-02-05 14:00:00+00:00,0,0,0,0,0,0
2025-02-05T06:00:00-08:00,2025-02-05 14:00:00+00:00,2025-02-05T07:00:00-08:00,2025-02-05 15:00:00+00:00,0,0,0,0,0,0
2025-02-05T07:00:00-08:00,2025-02-05 15:00:00+00:00,2025-02-05T08:00:00-08:00,2025-02-05 16:00:00+00:00,0,0,0,4,0,4
2025-02-05T08:00:00-08:00,2025-02-05 16:00:00+00:00,2025-02-05T09:00:00-08:00,2025-02-05 17:00:00+00:00,4,45,206,560,210,605
2025-02-05T09:00:00-08:00,2025-02-05 17:00:00+00:00,2025-02-05T10:00:00-08:00,2025-02-05 18:00:00+00:00,18,36,651,1431,669,1467
2025-02-05T10:00:00-08:00,2025-02-05 18:00:00+00:00,2025-02-05T11:00:00-08:00,2025-02-05 19:00:00+00:00,32,55,605,1230,637,1285
2025-02-05T11:00:00-08:00,2025-02-05 19:00:00+00:00,2025-02-05T12:00:00-08:00,2025-02-05 20:00:00+00:00,65,58,1631,2148,1696,2206
2025-02-05T12:00:00-08:00,2025-02-05 20:00:00+00:00,2025-02-05T13:00:00-08:00,2025-02-05 21:00:00+00:00,101,140,2423,3133,2524,3273
2025-02-05T13:00:00-08:00,2025-02-05 21:00:00+00:00,2025-02-05T14:00:00-08:00,2025-02-05 22:00:00+00:00,201,241,3211,3586,3412,3827
2025-02-05T14:00:00-08:00,2025-02-05 22:00:00+00:00,2025-02-05T15:00:00-08:00,2025-02-05 23:00:00+00:00,259,262,3676,3845,3935,4107
2025-02-05T15:00:00-08:00,2025-02-05 23:00:00+00:00,2025-02-05T16:00:00-08:00,2025-02-06 00:00:00+00:00,211,280,2924,4665,3135,4945
2025-02-05T16:00:00-08:00,2025-02-06 00:00:00+00:00,2025-02-05T17:00:00-08:00,2025-02-06 01:00:00+00:00,0,0,22,234,22,234
2025-02-05T17:00:00-08:00,2025-02-06 01:00:00+00:00,2025-02-05T18:00:00-08:00,2025-02-06 02:00:00+00:00,0,0,0,0,0,0
2025-02-05T18:00:00-08:00,2025-02-06 02:00:00+00:00,2025-02-05T19:00:00-08:00,2025-02-06 03:00:00+00:00,0,0,0,0,0,0
2025-02-05T19:00:00-08:00,2025-02-06 03:00:00+00:00,2025-02-05T20:00:00-08:00,2025-02-06 04:00:00+00:00,0,0,0,0,0,0
2025-02-05T20:00:00-08:00,2025-02-06 04:00:00+00:00,2025-02-05T21:00:00-08:00,2025-02-06 05:00:00+00:00,0,0,0,0,0,0
2025-02-05T21:00:00-08:00,2025-02-06 05:00:00+00:00,2025-02-05T22:00:00-08:00,2025-02-06 06:00:00+00:00,0,0,0,0,0,0
2025-02-05T22:00:00-08:00,2025-02-06 06:00:00+00:00,2025-02-05T23:00:00-08:00,2025-02-06 07:00:00+00:00,0,0,0,0,0,0
2025-02-05T23:00:00-08:00,2025-02-06 07:00:00+00:00,2025-02-06T00:00:00-08:00,2025-02-06 08:00:00+00:00,0,0,0,0,0,0
2025-02-06T00:00:00-08:00,2025-02-06 08:00:00+00:00,2025-02-06T01:00:00-08:00,2025-02-06 09:00:00+00:00,0,0,0,0,0,0
2025-02-06T01:00:00-08:00,2025-02-06 09:00:00+00:00,2025-02-06T02:00:00-08:00,2025-02-06 10:00:00+00:00,0,0,0,0,0,0
2025-02-06T02:00:00-08:00,2025-02-06 10:00:00+00:00,2025-02-06T03:00:00-08:00,2025-02-06 11:00:00+00:00,0,0,0,0,0,0
2025-02-06T03:00:00-08:00,2025-02-06 11:00:00+00:00,2025-02-06T04:00:00-08:00,2025-02-06 12:00:00+00:00,0,0,0,0,0,0
2025-02-06T04:00:00-08:00,2025-02-06 12:00:00+00:00,2025-02-06T05:00:00-08:00,2025-02-06 13:00:00+00:00,0,0,0,0,0,0
2025-02-06T05:00:00-08:00,2025-02-06 13:00:00+00:00,2025-02-06T06:00:00-08:00,2025-02-06 14:00:00+00:00,0,0,0,0,0,0
2025-02-06T06:00:00-08:00,2025-02-06 14:00:00+00:00,2025-02-06T07:00:00-08:00,2025-02-06 15:00:00+00:00,0,0,0,0,0,0
2025-02-06T07:00:00-08:00,2025-02-06 15:00:00+00:00,2025-02-06T08:00:00-08:00,2025-02-06 16:00:00+00:00,0,0,9,54,9,54
2025-02-06T08:00:00-08:00,2025-02-06 16:00:00+00:00,2025-02-06T09:00:00-08:00,2025-02-06 17:00:00+00:00,2,3,320,577,322,580
2025-02-06T09:00:00-08:00,2025-02-06 17:00:00+00:00,2025-02-06T10:00:00-08:00,2025-02-06 18:00:00+00:00,19,25,712,1163,731,1188
2025-02-06T10:00:00-08:00,2025-02-06 18:00:00+00:00,2025-02-06T11:00:00-08:00,2025-02-06 19:00:00+00:00,74,162,1067,1386,1141,1548
