interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,curtailment_type,curtailment_reason,fuel_type,curtailment_mwh,curtailment_mw
2026-04-03T14:00:00-07:00,2026-04-03 21:00:00+00:00,2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,SelfSchCut,Local,Solar,5.076,4.421
2026-04-03T14:00:00-07:00,2026-04-03 21:00:00+00:00,2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T14:00:00-07:00,2026-04-03 21:00:00+00:00,2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T14:00:00-07:00,2026-04-03 21:00:00+00:00,2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,Economic,Local,Solar,5481.0,5993.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,Economic,Local,Wind,327.0,387.2
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,Economic,System,Solar,3647.0,4133.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,Economic,System,Wind,310.6,369.5
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,SelfSchCut,Local,Solar,0.1799,0.8047
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T15:00:00-07:00,2026-04-03 22:00:00+00:00,2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,Economic,Local,Solar,3637.0,119.8
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,Economic,Local,Wind,283.1,333.4
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,Economic,System,Solar,4072.0,8735.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,Economic,System,Wind,271.7,296.5
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T16:00:00-07:00,2026-04-03 23:00:00+00:00,2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,Economic,Local,Solar,2310.0,5044.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,Economic,Local,Wind,136.9,182.2
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,Economic,System,Solar,233.9,578.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,Economic,System,Wind,169.1,373.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T17:00:00-07:00,2026-04-04 00:00:00+00:00,2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,Economic,Local,Solar,0.9545,11.39
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,Economic,System,Solar,0.975,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T18:00:00-07:00,2026-04-04 01:00:00+00:00,2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,Economic,Local,Solar,0.0006176,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,Economic,System,Solar,0.001091,0.01079
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T19:00:00-07:00,2026-04-04 02:00:00+00:00,2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T20:00:00-07:00,2026-04-04 03:00:00+00:00,2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,Economic,System,Wind,0.025,0.3
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T21:00:00-07:00,2026-04-04 04:00:00+00:00,2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T22:00:00-07:00,2026-04-04 05:00:00+00:00,2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-03T23:00:00-07:00,2026-04-04 06:00:00+00:00,2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-04T00:00:00-07:00,2026-04-04 07:00:00+00:00,2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-04T01:00:00-07:00,2026-04-04 08:00:00+00:00,2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-04-04T02:00:00-07:00,2026-04-04 09:00:00+00:00,2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-04-04T03:00:00-07:00,2026-04-04 10:00:00+00:00,2026-04-04T04:00:00-07:00,2026-04-04 11:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
